name,category,area,address,lat,lon,phone,email,website,facebook,instagram,tiktok,twitter,opening_hours,happy_hour_status,happy_hour_details,happy_hour_timings,confidence,sources,source_urls,evidence_text
Calamaro Resto,restaurant,Koh Phi Phi,,7.7398028,98.7733375,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/1149066977,Calamaro Resto restaurant
Cannabisbar & Restaurant,restaurant,Koh Lanta,,7.6177156,99.0321678,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13243337749,Cannabisbar & Restaurant restaurant
Caoutchou,restaurant,Koh Lanta,,7.5252315,99.0967196,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2486043507,Caoutchou restaurant
Capu Latte,restaurant,Koh Phi Phi,,7.7402415,98.7734325,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4321199100,Capu Latte restaurant
Catfish,restaurant,Koh Lanta,,7.6489935,99.0401377,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4631403589,Catfish restaurant
Chaiphum Restaurant,restaurant,Koh Lanta,,7.6091512,99.0364745,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4367702190,Chaiphum Restaurant restaurant
Chaixi Noodle,restaurant,Railay,,8.045623,98.8372541,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/9435671047,Chaixi Noodle restaurant
Charlie House,restaurant,Koh Phi Phi,,7.7408098,98.7736182,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4622829081,Charlie House restaurant
Cheap & Yummy!,restaurant,Koh Lanta,,7.6135303,99.0347752,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5488912723,Cheap & Yummy! restaurant
Cheap restaurant,restaurant,Koh Lanta,,7.542363,99.0475825,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6263702085,Cheap restaurant restaurant
Chef Chalong,restaurant,Koh Lanta,,7.6430563,99.0303717,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/1369112646,Chef Chalong restaurant
Chez Charly,restaurant,Koh Lanta,,7.6260886,99.0323381,+66 81 748 6161,,,https://61571990240136,,,,Mo-Su 11:00-21:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13640996701,Chez Charly restaurant
Chili and Pepper,restaurant,Koh Phi Phi,,7.7726919,98.7662782,+66909313088,,,,,,,Mo-Su 10:00-22:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12526525243,Chili and Pepper restaurant
Chill Lay Bar & Restaurant,restaurant,Koh Phi Phi,,7.7389471,98.772008,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5877110785,Chill Lay Bar & Restaurant restaurant
Ciao Bella,restaurant,Koh Phi Phi,,7.7422848,98.773222,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4318400793,Ciao Bella restaurant
Cicada,restaurant,Koh Lanta,,7.6383661,99.0322768,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12680433352,Cicada restaurant
Citrus Restaurant & Bar,restaurant,Saladan,"557 Moo 3, Saladan",7.6378296,99.0341302,+66948963773,,https://www.citrusrestaurantkohlanta.com/,,,,,Mo-Su 10:00-22:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/9366890256,"Citrus Restaurant & Bar restaurant 557 Moo 3, Saladan"
Cloud 9,restaurant,Koh Lanta,,7.5716744,99.0337473,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2624917222,Cloud 9 restaurant
Clover House,restaurant,Koh Phi Phi,,7.7414017,98.7743456,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6539759511,Clover House restaurant
Club Atlanta,restaurant,Koh Lanta,,7.5255701,99.0962541,66-(0)89-682-7214,,http://www.clubatlantathailand.com/,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2625010971,Club Atlanta restaurant
CoCo Bella,restaurant,Koh Phi Phi,,7.741111,98.7739288,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6533236987,CoCo Bella restaurant
Coco 2004 Restaurant,restaurant,Railay,,8.0122269,98.8399949,,,,,,,,"PH,Mo-Su 10:00-22:00",candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5353699521,Coco 2004 Restaurant restaurant
Coconut Restaurant,restaurant,Koh Lanta,,7.5072551,99.0636476,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2049096888,Coconut Restaurant restaurant
Coral Bay,restaurant,Koh Jum,,7.8354949,98.9444809,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/7150512182,Coral Bay restaurant
Cosmic,restaurant,Koh Phi Phi,,7.7396758,98.7730307,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4823052423,Cosmic restaurant
Curry Palace,restaurant,Railay,,8.0337272,98.8332564,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/1232831592,Curry Palace restaurant
Curry Restaurant,restaurant,Krabi,,7.570096,99.0359626,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2624855815,Curry Restaurant restaurant
D&E Jungle Kitchen,restaurant,Railay,,8.0383332,98.8330749,,,,,,,,Mo-Su 17:00-23:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6195208085,D&E Jungle Kitchen restaurant
DMC,restaurant,Koh Phi Phi,,7.7384213,98.7731686,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2034506335,DMC restaurant
Da Carla,restaurant,Railay,,8.0446512,98.8099722,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4187014294,Da Carla restaurant
Daneeyah Halal Food,restaurant,Railay,,8.0332036,98.8278022,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6021695590,Daneeyah Halal Food restaurant
Darla Restaurant,restaurant,Railay,,8.0368248,98.8313867,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/684054325,Darla Restaurant restaurant
David Camp,restaurant,Koh Lanta,,7.6170542,99.0303779,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/3328189570,David Camp restaurant
Diamond Cliff Beach Restaurant,restaurant,Koh Lanta,,7.5256487,99.0535016,,,,,,,,24/7,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2736351061,Diamond Cliff Beach Restaurant restaurant
Diver's Inn Steakhouse,restaurant,Railay,,8.0330465,98.8272579,,,,,,,,"Mo-Su,PH 12:00-22:30",candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5511500521,Diver's Inn Steakhouse restaurant
Doasis Café,restaurant,Railay,,8.0090889,98.840894,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13565768202,Doasis Café restaurant
Dow,restaurant,Koh Phi Phi,,7.7390019,98.7726234,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4533806491,Dow restaurant
Dragon View Bar & Restaurant,restaurant,Tubkaek,,8.060754,98.759414,"065-539 5242, 081-895 3504",,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/11404966169,Dragon View Bar & Restaurant restaurant
Dream Team Beach Resort,restaurant,Koh Lanta,,7.518931,99.0584978,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4131897437,Dream Team Beach Resort restaurant
Earth Cafe,restaurant,Railay,,8.0339554,98.8282116,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/1597765396,Earth Cafe restaurant
Enjoy Bar,restaurant,Koh Lanta,,7.6228692,99.0329822,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13254418703,Enjoy Bar restaurant
Esan Thai Food,restaurant,Koh Lanta,,7.6134722,99.0348479,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13611139201,Esan Thai Food restaurant
Family Food,restaurant,Koh Lanta,,7.6457772,99.0356361,+66 84 187 0757,,,,,,,Mo-Su 09:00-23:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4547833769,Family Food restaurant
Family Thaifood & Seafood,restaurant,Railay,,8.0330403,98.8241471,,,,,,,,10:00-22:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10273766181,Family Thaifood & Seafood restaurant
Fat Cat,restaurant,Krabi,81000,8.0564251,98.7499395,+66644801873,,http://okrabi.ru,,,,,Su-Fr 09:00-20:00; Sa 09:00-16:30,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/1355319892,Fat Cat restaurant 81000
Fat Turtle,restaurant,Koh Lanta,,7.5995512,99.0342959,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/11027366358,Fat Turtle restaurant
Fatima,restaurant,Koh Phi Phi,,7.7363821,98.7659491,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2034506337,Fatima restaurant
Fatty Chubby,restaurant,Krabi,"78, Tambon Ko Lanta Yai",7.5500305,99.0452608,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10774722537,"Fatty Chubby restaurant 78, Tambon Ko Lanta Yai"
Fill - Feel @ Long Beach,restaurant,Koh Lanta,,7.6113839,99.0339287,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10723819270,Fill - Feel @ Long Beach restaurant
First,restaurant,Krabi Town,,8.0612717,98.9175719,,,,,,,,Mo-Fr 06:30+,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/3432582693,First restaurant
Fisherman,restaurant,Krabi,,7.5719392,99.0353051,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13516675085,Fisherman restaurant
Flame Tree Restaurant,restaurant,Railay,,8.011467,98.8379345,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4724070393,Flame Tree Restaurant restaurant
Fochujang,restaurant,Krabi Town,,8.065077,98.9169347,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10896817934,Fochujang restaurant
Food Center,restaurant,Railay,,8.0322636,98.8274586,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/7199818485,Food Center restaurant
Food Court,restaurant,Koh Lanta,,7.6485951,99.0405437,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13604656101,Food Court restaurant
Food My Home,restaurant,Koh Lanta,,7.6175337,99.0319586,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13245701188,Food My Home restaurant
French Bakery,restaurant,Koh Lanta,,7.541779,99.0479557,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4130922012,French Bakery restaurant
Fresh Restaurant,restaurant,Koh Lanta,,7.5320215,99.0938293,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2625010972,Fresh Restaurant restaurant
Friend House Restaurant & Tour,restaurant,Krabi,,7.57099,99.0354774,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5416437521,Friend House Restaurant & Tour restaurant
Funky Fish Restaurant,restaurant,Koh Lanta,,7.6169692,99.0294608,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10149042318,Funky Fish Restaurant restaurant
Galaxy,restaurant,Koh Lanta,,7.600041,99.036737,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2481205562,Galaxy restaurant
Garlic 1992 Restaurant,restaurant,Koh Phi Phi,,7.7410741,98.7738105,,,http://www.garlicresto.com,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/1225333708,Garlic 1992 Restaurant restaurant
Gecko,restaurant,Koh Lanta,,7.5736394,99.033579,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2624932360,Gecko restaurant
Gecko Cabane,restaurant,Krabi Town,,8.0614668,98.9156393,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/1613132129,Gecko Cabane restaurant
Goan Bistro Krabi,restaurant,Railay,,8.0425052,98.8198846,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/1332423779,Goan Bistro Krabi restaurant
God Lee,restaurant,Krabi Town,,8.0289139,98.8907555,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4801075728,God Lee restaurant
Golden Pond,restaurant,Koh Lanta,,7.5503624,99.0445125,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6296934066,Golden Pond restaurant
Golden Spoon,restaurant,Railay,,8.011987,98.84244,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13607250902,Golden Spoon restaurant
Govinda's Restaurant,restaurant,Krabi,"115, Moo 3, 81180",8.0387203,98.8195291,+66 99 363 5158,,,,,,,"Mo-Fr 12:00-15:30, 18:00-21:00",candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4891373023,"Govinda's Restaurant restaurant 115, Moo 3, 81180"
Govinda's at the Beach,restaurant,Railay,,8.0114202,98.8383418,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10716433663,Govinda's at the Beach restaurant
Green Horse,restaurant,Railay,,8.0345361,98.8187142,,,,,,,,Mo-Su 11:00-02:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/581603907,Green Horse restaurant
Green Restaurant,restaurant,Railay,,8.0201796,98.8335912,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12364485696,Green Restaurant restaurant
Gu burrirum restaurant,restaurant,Krabi,,7.5687922,99.0361818,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/7105920886,Gu burrirum restaurant restaurant
Halal Krabi Restaurant,restaurant,Krabi,,8.0664378,99.0024064,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5650640721,Halal Krabi Restaurant restaurant
Hans Bungalow,restaurant,Koh Lanta,,7.6378214,99.0296628,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2049096889,Hans Bungalow restaurant
Happy Veggie,restaurant,Koh Lanta,,7.5917494,99.0358019,+66 96 135 9717,,,https://happyvegkohlanta,,,,Mo-Su 10:00-22:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5587770629,Happy Veggie restaurant
Harmony Thai Food,restaurant,Koh Phi Phi,,7.7417462,98.7757416,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5423777923,Harmony Thai Food restaurant
Hawa Food,restaurant,Krabi Town,,8.0630114,98.9169465,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5354211422,Hawa Food restaurant
Heama,restaurant,Koh Lanta,,7.629574,99.0336385,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13240662233,Heama restaurant
Hello India,restaurant,Koh Phi Phi,,7.7397877,98.7729965,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2034506338,Hello India restaurant
Himalaya,restaurant,Koh Phi Phi,,7.7419489,98.7746311,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4620581555,Himalaya restaurant
Hom Cha,restaurant,Krabi Town,,8.0614834,98.9157631,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/1613132130,Hom Cha restaurant
Home made food garden,restaurant,Koh Lanta,,7.5446816,99.0519348,,,,,,,,Mo-Su 07:30-23:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/7034988185,Home made food garden restaurant
Hometel,restaurant,Krabi Town,,8.0650423,98.9167833,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5365966621,Hometel restaurant
Horizon,restaurant,Koh Lanta,,7.5381292,99.048788,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2624983033,Horizon restaurant
Huapaan Restaurant 2 Thai Duc,restaurant,Koh Phi Phi,,7.7390091,98.7719657,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/11559616769,Huapaan Restaurant 2 Thai Duc restaurant
ITS CHIBBY,restaurant,Koh Lanta,,7.5207728,99.0581094,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6149540285,ITS CHIBBY restaurant
Island Bar,restaurant,Koh Lanta,,7.6334244,99.0315117,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/660924127,Island Bar restaurant
Italian Pizzeria,restaurant,Koh Lanta,,7.5445856,99.047045,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4130908130,Italian Pizzeria restaurant
Italiano Bar Restaurant,restaurant,Krabi,"92, Moo 7, 81000",7.7387591,98.7716718,+66 65 675 4303,,https://italianophuket.com/italiano-bar-restaurant/,https://www.facebook.com/italianokohphiphi,https://www.instagram.com/italiano.restaurant.phiphi,,,Mo-Su 11:00-23:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13230186357,"Italiano Bar Restaurant restaurant 92, Moo 7, 81000"
Ja Kai Mitmaitree Halal Restaurant,restaurant,Koh Lanta,,7.6399435,99.0340478,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/9734782617,Ja Kai Mitmaitree Halal Restaurant restaurant
Jaak Cuisine,restaurant,Krabi Town,,8.061413,98.9194184,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12598714655,Jaak Cuisine restaurant
Jack's Bamboo Restaurant,restaurant,Koh Lanta,,7.6265024,99.0286689,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/3328189572,Jack's Bamboo Restaurant restaurant
Jai Jagannath,restaurant,Railay,,8.0314443,98.8221881,,,,,,,,Mo-Su 11:00-22:30,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12989370601,Jai Jagannath restaurant
Jam Bar & Restaurant,restaurant,Koh Lanta,,7.6170906,99.029411,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6489978186,Jam Bar & Restaurant restaurant
Jameji Restaurant,restaurant,Koh Lanta,,7.6380713,99.0322802,,,,,,,,Mo-Su 07:30-21:30,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13442718002,Jameji Restaurant restaurant
Janus Local Food Restaurant,restaurant,Krabi,,7.5455726,99.0616438,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6271597787,Janus Local Food Restaurant restaurant
Jasmin,restaurant,Koh Phi Phi,,7.7770908,98.7630621,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12526543062,Jasmin restaurant
Jeab's Dining & Bar,restaurant,Koh Lanta,,7.5671275,99.0344618,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/11978178577,Jeab's Dining & Bar restaurant
Jeanette's Restaurant,restaurant,Railay,,8.0327449,98.8205519,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2557144889,Jeanette's Restaurant restaurant
Jen Bar,restaurant,Railay,,8.0118083,98.8394495,,,,,,,,"PH,Mo-Su 11:00-22:30",candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4032642990,Jen Bar restaurant
Jeseao Restaurant,restaurant,Railay,,8.0322151,98.8211109,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5316526121,Jeseao Restaurant restaurant
Jungle Beach,restaurant,Koh Phi Phi,,7.7384594,98.7689302,,,,,,,,11:00-24:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/3678511057,Jungle Beach restaurant
Ka Ying Halal Food,restaurant,Railay,,8.0502138,98.8160563,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/11586854369,Ka Ying Halal Food restaurant
Kaka restaurant,restaurant,Koh Lanta,,7.6183207,99.0324977,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4787480129,Kaka restaurant restaurant
Kansa Restaurant,restaurant,Koh Lanta,,7.5438887,99.0467069,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4821756935,Kansa Restaurant restaurant
Kao Soi Long Beach,restaurant,Koh Lanta,,7.617936,99.0323559,,,,,,,,"Mo-Su,PH 12:00-22:00",candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13245671984,Kao Soi Long Beach restaurant
KaoTom PorPeang,restaurant,Railay,,8.0342272,98.8291324,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2815635471,KaoTom PorPeang restaurant
Katikala,restaurant,Koh Lanta,,7.5770648,99.032272,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10298130933,Katikala restaurant
Kayaking Nong Talay And The Iake View Restaurt,restaurant,Tubkaek,,8.1002454,98.8105581,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6005268594,Kayaking Nong Talay And The Iake View Restaurt restaurant
Khaw Tom Lanta 1,restaurant,Koh Lanta,,7.6316313,99.033504,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13240624345,Khaw Tom Lanta 1 restaurant
Khawfhang Restaurant,restaurant,Railay,,8.0347836,98.8303442,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6021568690,Khawfhang Restaurant restaurant
Kieng Ley Seafood,restaurant,Koh Lanta,,7.6497712,99.0392983,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/3349527288,Kieng Ley Seafood restaurant
Kin Burger,restaurant,Koh Lanta,,7.6172954,99.0293384,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12811183218,Kin Burger restaurant
Kinkan Restaurant กินกัน,restaurant,Krabi,"Horizon Rd, Ko Lanta Yai, Ko Lanta District, Krabi 81150",7.5395095,99.0487683,093 721 5356,,,,,,,Mo-Su 09:00-21:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/11810960554,"Kinkan Restaurant กินกัน restaurant Horizon Rd, Ko Lanta Yai, Ko Lanta District, Krabi 81150"
Kinnaree,restaurant,Koh Lanta,,7.6496724,99.039457,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/3349530800,Kinnaree restaurant
Kitchen Klong Dao,restaurant,Koh Lanta,,7.6258311,99.0334781,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13282878318,Kitchen Klong Dao restaurant
Klong Khong,restaurant,Koh Lanta,,7.5740693,99.0334195,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10294937986,Klong Khong restaurant
Ko Suang Restaurant,restaurant,Krabi Town,,8.0681226,98.9165947,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/11491724823,Ko Suang Restaurant restaurant
KoDam Kitchen Oceanview,restaurant,Krabi Town,,8.0277555,98.8696817,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13737080572,KoDam Kitchen Oceanview restaurant
Koh I Noor Restaurante - Indian Food - Pizza - Pasta,restaurant,Krabi,"In front of shooting range, Walking Street",8.0120591,98.8401162,,,,,,,,"PH,Mo-Su 11:00-23:00",candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4109211996,"Koh I Noor Restaurante - Indian Food - Pizza - Pasta restaurant In front of shooting range, Walking Street"
Koh Ngai Resort Restaurant,restaurant,Koh Mook,,7.404806,99.2156667,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/1230791776,Koh Ngai Resort Restaurant restaurant
Krua Aonang Cuisine,restaurant,Railay,,8.0344851,98.8181173,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/7528461485,Krua Aonang Cuisine restaurant
Krua Dan Tai,restaurant,Koh Lanta,,7.6307984,99.0334606,+66 93 6193592,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4022018489,Krua Dan Tai restaurant
Krua Kritsana,restaurant,Koh Lanta,,7.6159098,99.0332479,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2337171610,Krua Kritsana restaurant
Krua Nudah,restaurant,Krabi,"Krua Nidah 313 หมู่4 Tambon Sala Dan, Amphoe Ko Lanta, Chang Wat Krabi, 81150",7.6038686,99.0635703,,,,,,,,Th-Tu 08:00-17:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6317345485,"Krua Nudah restaurant Krua Nidah 313 หมู่4 Tambon Sala Dan, Amphoe Ko Lanta, Chang Wat Krabi, 81150"
Krue,restaurant,Koh Lanta,,7.5340188,99.091486,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/7006486985,Krue restaurant
Kun Ya,restaurant,Koh Phi Phi,,7.7372736,98.7743412,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/7036227245,Kun Ya restaurant
Kung Restaurant,restaurant,Koh Lanta,,7.6493759,99.0392012,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4782419522,Kung Restaurant restaurant
La Faliase,restaurant,Railay,,8.0375856,98.8306433,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6408146807,La Faliase restaurant
La Luna,restaurant,Railay,,8.034925,98.8191381,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/3371398235,La Luna restaurant
La Mamita,restaurant,Koh Phi Phi,,7.7402253,98.7735426,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/3678511059,La Mamita restaurant
La Monaco,restaurant,Koh Lanta,,7.5360798,99.0495362,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2624983034,La Monaco restaurant
La Palma,restaurant,Koh Lanta,,7.6449348,99.0293622,+66936472788,,,,,,,Mo-Su 10:00-23:50,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12517831851,La Palma restaurant
Lae Lay Grill,restaurant,Railay,,8.0401022,98.8229202,+6675661588,rsv@laelaygrill.com,https://laelaygrill.com/,,,,,Mo-Su 11:00-22:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4201532390,Lae Lay Grill restaurant
Lan Lek Lek,restaurant,Krabi Town,,8.0652234,98.9161914,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/11591901670,Lan Lek Lek restaurant
Lanta New Beach Restaurant,restaurant,Koh Lanta,,7.5814991,99.0310768,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4542745392,Lanta New Beach Restaurant restaurant
Lanta Noodles,restaurant,Koh Lanta,,7.6114805,99.0360929,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4367680290,Lanta Noodles restaurant
Lanta Riviera Beach,restaurant,Koh Lanta,,7.5765158,99.03247,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10298228584,Lanta Riviera Beach restaurant
